Trial: 9 estimated 21, Trial: 9 actual 21, 
1.00136e-05, 0.499359, 
0.000210243, 6.10352e-05, 
0.00439658, 0.0010376, 
0.0845399, 0.0186157, 
0.303438, 0.270782, 
0.00460774, 0.0119019, 
0.0882252, 0.199127, 
0.292122, 0.0542908, 
0.00612287, 0.369568, 
0.113718, 0.000854492, 
0.213545, 0.0188599, 
0.0367442, 0.250275, 
0.364956, 0.0151978, 
0.000872034, 0.236176, 
0.017996, 0.0246277, 
0.262821, 0.310242, 
0.0123977, 0.00445557, 
0.202863, 0.0830383, 
0.0457179, 0.304291, 
0.376566, 0.00488281, 
0.000622114, 0.0933533, 
0.0129028, 0.271912, 
0.208979, 0.0110168, 
0.0403725, 0.183929, 
0.371842, 0.0716858, 
0.000714419, 0.337311, 
0.0147899, 0.00204468, 
0.230548, 0.0421448, 
0.0256219, 0.35672, 
0.32017, 0.00106812, 
0.00298952, 0.0224609, 
0.0591309, 0.283234, 
0.366959, 0.00680542, 
0.000823133, 0.125427, 
0.0170034, 0.183105, 
0.253394, 0.0704651, 
0.0154116, 0.338104, 
0.237225, 0.00189209, 
0.0221467, 0.0375671, 
0.297168, 0.347595, 
0.00539819, 0.00161743, 
0.101731, 0.0328369, 
0.249921, 0.337402, 
0.0166788, 0.00161743, 
0.250203, 0.0336914, 
0.0165724, 0.337341, 
0.249146, 0.00228882, 
0.0169742, 0.0450745, 
0.253108, 0.35553, 
0.0155124, 0.00128174, 
0.238289, 0.0260925, 
0.0216336, 0.302521, 
0.293345, 0.00393677, 
0.00593948, 0.0759583, 
0.110719, 0.318237, 
0.222443, 0.0038147, 
0.0304847, 0.0754089, 
0.344663, 0.323395, 
0.00154493, 0.00259399, 
0.0314557, 0.052887, 
0.348585, 0.363831, 
0.00138575, 0.0012207, 
0.0283047, 0.0244751, 
0.334719, 0.292786, 
0.00202771, 0.00595093, 
0.0408879, 0.108368, 
0.372565, 0.230011, 
0.000699523, 0.0288086, 
0.0144858, 0.33728, 
0.227206, 0.0017395, 
0.0275368, 0.0350342, 
0.330824, 0.339966, 
0.00225231, 0.00180054, 
0.0452129, 0.0381165, 
0.376368, 0.346802, 
0.000625751, 0.00112915, 
0.0129773, 0.0232849, 
0.209868, 0.281097, 
0.0396423, 0.00820923, 
0.370714, 0.147522, 
0.000738286, 0.129242, 
0.0152767, 0.171631, 
0.235794, 0.0879517, 
0.0228539, 0.291473, 
0.302252, 0.00616455, 
0.00474849, 0.112793, 
0.0906633, 0.219788, 
0.284541, 0.0316467, 
0.00738003, 0.345917, 
