Trial: 251 estimated 37, Trial: 251 actual 37, 
2.6921e-10, 0.500244, 
9.96079e-09, 0, 
3.68549e-07, 0, 
1.36361e-05, 0, 
0.000504289, 0, 
0.0183229, 0, 
0.348392, 0, 
2.59289e-06, 0, 
9.5928e-05, 0, 
0.0035371, 0, 
0.115199, 0, 
0.0520101, 0, 
0.281334, 0, 
7.11858e-05, 0, 
0.00262713, 0, 
0.088421, 0, 
0.116776, 0, 
0.0494437, 0, 
0.294792, 0, 
3.77695e-05, 0, 
0.00139557, 0, 
0.0491044, 0, 
0.296555, 0, 
3.47217e-05, 0, 
0.0012831, 0, 
0.0453302, 0, 
0.315721, 0, 
1.3674e-05, 0, 
0.000505689, 0, 
0.0183729, 0, 
0.348702, 0, 
2.55109e-06, 0, 
9.43815e-05, 0, 
0.00348027, 0, 
0.113581, 0, 
0.0547657, 0, 
0.266767, 0, 
0.000139012, 0, 
0.00511777, 0, 
0.157421, 0, 
0.0122249, 0, 
0.290494, 0, 
4.63181e-05, 0, 
0.00171091, 0, 
0.0595192, 0, 
0.2418, 0, 
0.000420607, 0, 
0.0153285, 0, 
0.32523, 0, 
8.51121e-06, 0, 
0.000314818, 0, 
0.011517, 0, 
0.280823, 0, 
7.29001e-05, 0, 
0.00269024, 0, 
0.0903389, 0, 
0.110597, 0, 
0.0601857, 0, 
0.238346, 0, 
0.000488295, 0, 
0.017752, 0, 
0.344676, 0, 
3.14801e-06, 0, 
0.000116463, 0, 
0.00429111, 0, 
0.135999, 0, 
0.0260762, 0, 
0.372688, 0, 
7.06251e-07, 0, 
2.61306e-05, 0, 
0.000965924, 0, 
0.0345172, 0, 
0.360612, 0, 
1.35754e-06, 0, 
5.02264e-05, 0, 
0.00185502, 0, 
0.0641979, 0, 
0.217945, 0, 
0.00115635, 0, 
0.0410396, 0, 
0.335915, 0, 
4.94867e-06, 0, 
0.000183068, 0, 
0.00672903, 0, 
0.195251, 0, 
0.00290118, 0, 
0.0966832, 0, 
0.0920017, 0, 
0.105453, 0, 
0.0706275, 0, 
0.187072, 0, 
0.00400023, 0, 
0.128121, 0, 
0.0340605, 0, 
0.361951, 0, 
1.26355e-06, 0, 
4.67493e-05, 0, 
0.00172681, 0, 
0.060038, 0, 
0.239111, 0, 
0.00047247, 0, 
0.0171865, 0, 
0.340682, 0, 
3.8723e-06, 0, 
0.000143255, 0, 
0.00527317, 0, 
0.161292, 0, 
0.0106123, 0, 
0.267428, 0, 
0.000134905, 0, 
0.0049673, 0, 
0.153627, 0, 
0.0140249, 0, 
0.312087, 0, 
1.63565e-05, 0, 
0.000604836, 0, 
0.0218968, 0, 
0.365116, 0, 
1.0657e-06, 0, 
3.94293e-05, 0, 
0.00145681, 0, 
0.0511461, 0, 
0.285885, 0, 
5.75512e-05, 0, 
0.00212499, 0, 
0.0728282, 0, 
0.177121, 0, 
0.00586912, 0, 
0.175688, 0, 
0.00619777, 0, 
0.183331, 0, 
0.00462485, 0, 
0.144818, 0, 
0.0191923, 0, 
0.353466, 0, 
1.98536e-06, 0, 
7.34529e-05, 0, 
0.00271058, 0, 
0.0909553, 0, 
0.108667, 0, 
0.0639344, 0, 
0.219261, 0, 
0.00109488, 0, 
0.038944, 0, 
0.344822, 0, 
3.12408e-06, 0, 
0.000115578, 0, 
0.00425863, 0, 
0.135129, 0, 
0.0268661, 0, 
0.372924, 0, 
6.97196e-07, 0, 
2.57956e-05, 0, 
0.000953552, 0, 
0.0340903, 0, 
0.361866, 0, 
1.26935e-06, 0, 
4.69636e-05, 0, 
0.00173472, 0, 
0.0602956, 0, 
0.237779, 0, 
0.000500376, 0, 
0.0181833, 0, 
0.347512, 0, 
2.71512e-06, 0, 
0.00010045, 0, 
0.00370322, 0, 
0.119888, 0, 
0.0447039, 0, 
0.318798, 0, 
1.17397e-05, 0, 
0.000434184, 0, 
0.0158156, 0, 
0.329641, 0, 
6.81271e-06, 0, 
0.000252009, 0, 
0.0092401, 0, 
0.244761, 0, 
0.00036982, 0, 
0.0135023, 0, 
0.306245, 0, 
2.17616e-05, 0, 
0.00080455, 0, 
0.0289182, 0, 
0.372034, 0, 
7.31966e-07, 0, 
2.7082e-05, 0, 
0.00100106, 0, 
0.0357275, 0, 
0.356777, 0, 
1.66579e-06, 0, 
6.16305e-05, 0, 
0.00227528, 0, 
0.0775572, 0, 
0.156908, 0, 
0.0124553, 0, 
0.293494, 0, 
4.01769e-05, 0, 
0.0014844, 0, 
0.0520627, 0, 
0.281057, 0, 
7.21096e-05, 0, 
0.00266114, 0, 
0.0894557, 0, 
0.113409, 0, 
0.0550661, 0, 
0.265178, 0, 
0.000149381, 0, 
0.00549746, 0, 
0.166792, 0, 
0.00865957, 0, 
0.234272, 0, 
0.000581586, 0, 
0.0210727, 0, 
0.362191, 0, 
1.24739e-06, 0, 
4.61513e-05, 0, 
0.00170476, 0, 
0.0593185, 0, 
0.242843, 0, 
0.000401994, 0, 
0.01466, 0, 
0.31874, 0, 
1.17735e-05, 0, 
0.000435435, 0, 
0.0158604, 0, 
0.330033, 0, 
6.67842e-06, 0, 
0.000247042, 0, 
0.00905961, 0, 
0.241559, 0, 
0.000425029, 0, 
0.0154872, 0, 
0.326696, 0, 
7.90579e-06, 0, 
0.000292431, 0, 
0.0107066, 0, 
0.26888, 0, 
0.000126287, 0, 
0.00465142, 0, 
0.145511, 0, 
0.0187299, 0, 
0.350854, 0, 
2.27858e-06, 0, 
8.43005e-05, 0, 
0.00310967, 0, 
0.102854, 0, 
0.0764705, 0, 
0.161407, 0, 
0.0105673, 0, 
0.26673, 0, 
0.000139246, 0, 
0.00512635, 0, 
0.157636, 0, 
0.0121297, 0, 
0.289234, 0, 
4.91601e-05, 0, 
0.00181571, 0, 
0.0629265, 0, 
0.22433, 0, 
0.000886069, 0, 
0.0317548, 0, 
0.367692, 0, 
9.27102e-07, 0, 
3.43016e-05, 0, 
0.00126759, 0, 
0.0448075, 0, 
0.318291, 0, 
1.20389e-05, 0, 
0.000445245, 0, 
0.0162121, 0, 
0.333038, 0, 
5.73239e-06, 0, 
0.000212055, 0, 
0.00778635, 0, 
0.217432, 0, 
0.00118121, 0, 
0.0418842, 0, 
0.332124, 0, 
6.00558e-06, 0, 
0.000222159, 0, 
0.00815438, 0, 
0.224688, 0, 
0.000872848, 0, 
0.0312959, 0, 
0.368613, 0, 
8.81914e-07, 0, 
3.26298e-05, 0, 
0.00120588, 0, 
0.0427211, 0, 
0.328269, 0, 
7.3025e-06, 0, 
0.000270122, 0, 
0.00989777, 0, 
0.255988, 0, 
0.000225574, 0, 
0.00827874, 0, 
0.227087, 0, 
0.000789029, 0, 
0.0283762, 0, 
0.372468, 0, 
7.14789e-07, 0, 
2.64465e-05, 0, 
0.00097759, 0, 
0.0349194, 0, 
0.359383, 0, 
1.44978e-06, 0, 
5.3639e-05, 0, 
0.00198081, 0, 
0.068241, 0, 
0.198233, 0, 
0.00257698, 0, 
0.0868901, 0, 
0.121899, 0, 
0.0418598, 0, 
0.332235, 0, 
5.97181e-06, 0, 
0.000220909, 0, 
0.00810889, 0, 
0.223804, 0, 
0.000905829, 0, 
0.0324399, 0, 
0.366174, 0, 
1.00649e-06, 0, 
3.72389e-05, 0, 
0.00137599, 0, 
0.0484496, 0, 
0.299942, 0, 
2.9517e-05, 0, 
0.00109097, 0, 
0.0388103, 0, 
0.345363, 0, 
3.03729e-06, 0, 
0.000112368, 0, 
0.00414081, 0, 
0.131951, 0, 
0.0299368, 0, 
0.370858, 0, 
7.80461e-07, 0, 
2.88762e-05, 0, 
0.00106731, 0, 
0.0380011, 0, 
0.348564, 0, 
2.56963e-06, 0, 
9.50674e-05, 0, 
0.00350548, 0, 
0.1143, 0, 
0.0535265, 0, 
0.273322, 0, 
0.000103082, 0, 
0.00379991, 0, 
0.122589, 0, 
0.0409226, 0, 
0.336431, 0, 
4.81937e-06, 0, 
0.000178286, 0, 
0.00655437, 0, 
0.19139, 0, 
0.00337848, 0, 
0.110665, 0, 
0.0600564, 0, 
0.239015, 0, 
0.00047442, 0, 
0.0172562, 0, 
0.341192, 0, 
3.77163e-06, 0, 
0.000139531, 0, 
0.00513679, 0, 
0.157897, 0, 
0.0120148, 0, 
0.287696, 0, 
5.28545e-05, 0, 
0.0019519, 0, 
0.0673151, 0, 
0.202662, 0, 
0.00215824, 0, 
0.0738792, 0, 
0.172488, 0, 
0.00699577, 0, 
0.201037, 0, 
0.00230372, 0, 
0.0784464, 0, 
0.153291, 0, 
0.0141954, 0, 
0.313921, 0, 
1.4945e-05, 0, 
0.000552667, 0, 
0.0200457, 0, 
0.357794, 0, 
1.57804e-06, 0, 
5.8384e-05, 0, 
0.00215567, 0, 
0.0737981, 0, 
0.172843, 0, 
0.00690278, 0, 
0.199035, 0, 
0.00249586, 0, 
0.0844018, 0, 
0.130596, 0, 
0.0313406, 0, 
0.368526, 0, 
8.86048e-07, 0, 
3.27827e-05, 0, 
0.00121153, 0, 
0.0429124, 0, 
0.327375, 0, 
7.63971e-06, 0, 
0.000282591, 0, 
0.01035, 0, 
0.263319, 0, 
0.000162462, 0, 
0.00597602, 0, 
0.178197, 0, 
0.00563295, 0, 
0.170067, 0, 
0.00766253, 0, 
0.214937, 0, 
0.00130939, 0, 
0.0462153, 0, 
0.311315, 0, 
1.69878e-05, 0, 
0.000628166, 0, 
0.0227223, 0, 
0.367537, 0, 
9.34883e-07, 0, 
3.45895e-05, 0, 
0.00127822, 0, 
0.0451658, 0, 
0.316532, 0, 
1.3136e-05, 0, 
0.000485804, 0, 
0.017663, 0, 
0.344068, 0, 
3.24907e-06, 0, 
0.000120202, 0, 
0.00442825, 0, 
0.139652, 0, 
0.0229891, 0, 
0.368216, 0, 
9.01111e-07, 0, 
3.334e-05, 0, 
0.0012321, 0, 
0.0436087, 0, 
0.324084, 0, 
9.01577e-06, 0, 
0.000333475, 0, 
0.0121913, 0, 
0.290051, 0, 
4.72987e-05, 0, 
0.00174708, 0, 
0.060698, 0, 
0.235703, 0, 
0.000547027, 0, 
0.0198452, 0, 
0.356833, 0, 
1.66079e-06, 0, 
6.14456e-05, 0, 
0.00226846, 0, 
0.077344, 0, 
0.157783, 0, 
0.0120648, 0, 
0.288368, 0, 
5.1209e-05, 0, 
0.00189124, 0, 
0.065366, 0, 
0.212153, 0, 
0.00146809, 0, 
0.0515209, 0, 
0.283913, 0, 
6.31197e-05, 0, 
0.00233013, 0, 
0.0792699, 0, 
0.149994, 0, 
0.015976, 0, 
0.331035, 0, 
6.34727e-06, 0, 
0.000234795, 0, 
0.0086143, 0, 
0.23343, 0, 
0.000602863, 0, 
0.0218269, 0, 
0.364888, 0, 
1.07888e-06, 0, 
3.9917e-05, 0, 
0.00147481, 0, 
0.0517443, 0, 
0.282736, 0, 
6.66848e-05, 0, 
0.00246142, 0, 
0.0833407, 0, 
0.134445, 0, 
0.0275013, 0, 
0.372872, 0, 
6.99164e-07, 0, 
2.58684e-05, 0, 
0.000956241, 0, 
0.0341831, 0, 
0.361598, 0, 
1.28772e-06, 0, 
4.76434e-05, 0, 
0.00175979, 0, 
0.0611116, 0, 
0.233576, 0, 
0.000599121, 0, 
0.0216943, 0, 
0.364445, 0, 
1.10493e-06, 0, 
4.08808e-05, 0, 
0.00151037, 0, 
0.052924, 0, 
0.276509, 0, 
8.9025e-05, 0, 
0.00328338, 0, 
0.107921, 0, 
0.0654383, 0, 
0.211797, 0, 
0.00148965, 0, 
0.0522372, 0, 
0.280137, 0, 
7.52621e-05, 0, 
0.00277716, 0, 
0.0929658, 0, 
0.10256, 0, 
0.0771573, 0, 
0.158553, 0, 
0.0117311, 0, 
0.283821, 0, 
6.33903e-05, 0, 
0.0023401, 0, 
0.0795804, 0, 
0.148764, 0, 
0.0166914, 0, 
0.336922, 0, 
4.69966e-06, 0, 
0.000173858, 0, 
0.0063926, 0, 
0.187764, 0, 
0.00389378, 0, 
0.125192, 0, 
0.0375525, 0, 
0.350279, 0, 
2.34844e-06, 0, 
8.6885e-05, 0, 
0.0032047, 0, 
0.105634, 0, 
0.0702347, 0, 
0.188883, 0, 
0.00372734, 0, 
0.120564, 0, 
0.0437298, 0, 
0.323505, 0, 
9.28113e-06, 0, 
0.000343287, 0, 
0.0125456, 0, 
0.29465, 0, 
3.80253e-05, 0, 
0.00140501, 0, 
0.0494196, 0, 
0.294917, 0, 
3.75445e-05, 0, 
0.00138727, 0, 
0.0488268, 0, 
0.297993, 0, 
3.24121e-05, 0, 
0.00119785, 0, 
0.0424488, 0, 
0.329534, 0, 
6.84977e-06, 0, 
0.000253379, 0, 
0.00928988, 0, 
0.245635, 0, 
0.000355988, 0, 
0.0130038, 0, 
0.300351, 0, 
2.89412e-05, 0, 
0.00106971, 0, 
0.0380833, 0, 
0.348245, 0, 
2.6129e-06, 0, 
9.66682e-05, 0, 
0.0035643, 0, 
0.115971, 0, 
0.0507392, 0, 
0.288021, 0, 
5.2052e-05, 0, 
0.00192232, 0, 
0.0663656, 0, 
0.207258, 0, 
0.00179252, 0, 
0.0621749, 0, 
0.228141, 0, 
0.000754694, 0, 
0.027175, 0, 
0.372925, 0, 
6.97154e-07, 0, 
2.57941e-05, 0, 
0.000953494, 0, 
0.0340883, 0, 
0.361872, 0, 
1.26896e-06, 0, 
4.69493e-05, 0, 
0.00173419, 0, 
0.0602784, 0, 
0.237867, 0, 
0.000498468, 0, 
0.0181152, 0, 
0.347076, 0, 
2.77769e-06, 0, 
0.000102764, 0, 
0.00378824, 0, 
0.122264, 0, 
0.0413618, 0, 
0.334481, 0, 
5.3254e-06, 0, 
0.000197002, 0, 
0.00723756, 0, 
0.20617, 0, 
0.00187332, 0, 
0.0647886, 0, 
0.215007, 0, 
0.00130562, 0, 
0.0460885, 0, 
0.31195, 0, 
1.64663e-05, 0, 
0.000608893, 0, 
0.0220404, 0, 
0.365573, 0, 
1.03971e-06, 0, 
3.84678e-05, 0, 
0.00142134, 0, 
0.0499645, 0, 
0.292077, 0, 
4.29736e-05, 0, 
0.00158756, 0, 
0.0554744, 0, 
0.26302, 0, 
0.000164662, 0, 
0.00605648, 0, 
0.180071, 0, 
0.00524317, 0, 
0.160548, 0, 
0.0109058, 0, 
0.271904, 0, 
0.000110005, 0, 
0.00405409, 0, 
0.129593, 0, 
0.0324179, 0, 
0.366225, 0, 
1.00371e-06, 0, 
3.71359e-05, 0, 
0.00137219, 0, 
0.0483224, 0, 
0.300597, 0, 
2.86005e-05, 0, 
0.00105713, 0, 
0.0376524, 0, 
0.349901, 0, 
2.39557e-06, 0, 
8.86286e-05, 0, 
0.00326881, 0, 
0.107498, 0, 
0.0663025, 0, 
0.207565, 0, 
0.00177028, 0, 
0.0614528, 0, 
0.231827, 0, 
0.000645502, 0, 
0.0233348, 0, 
0.369021, 0, 
8.62545e-07, 0, 
3.19132e-05, 0, 
0.00117943, 0, 
0.0418238, 0, 
0.332398, 0, 
5.9223e-06, 0, 
0.000219079, 0, 
0.00804222, 0, 
0.222501, 0, 
0.000956585, 0, 
0.034195, 0, 
0.361564, 0, 
1.2901e-06, 0, 
4.77315e-05, 0, 
0.00176303, 0, 
0.0612172, 0, 
0.233034, 0, 
0.000613142, 0, 
0.0221908, 0, 
0.366035, 0, 
1.01406e-06, 0, 
3.7519e-05, 0, 
0.00138633, 0, 
0.0487954, 0, 
0.298156, 0, 
3.216e-05, 0, 
0.00118854, 0, 
0.0421331, 0, 
0.330987, 0, 
6.36292e-06, 0, 
0.000235374, 0, 
0.00863535, 0, 
0.233822, 0, 
0.00059287, 0, 
0.0214728, 0, 
0.363676, 0, 
1.15167e-06, 0, 
4.261e-05, 0, 
0.00157415, 0, 
0.0550324, 0, 
0.265356, 0, 
0.000148182, 0, 
0.00545357, 0, 
0.165724, 0, 
0.00901035, 0, 
0.240675, 0, 
0.000441592, 0, 
0.0160812, 0, 
0.331935, 0, 
6.06358e-06, 0, 
0.000224303, 0, 
0.00823247, 0, 
0.226198, 0, 
