Trial: 1 estimated 11, Trial: 1 actual 11, 
0.00537109, 0.498718, 
0.0559843, 0.00488281, 
0.346139, 0.0501099, 
0.054387, 0.288635, 
0.341997, 0.0975342, 
0.0572393, 0.386475, 
0.349222, 0.0332031, 
0.0523387, 0.262756, 
0.336316, 0.142639, 
0.0613417, 0.330444, 
0.358281, 0.0692749, 
0.0466729, 0.357849, 
0.31833, 0.0479736, 
0.0758602, 0.311768, 
0.379126, 0.0881348, 
0.0354986, 0.382874, 
0.27204, 0.0352173, 
0.125055, 0.265198, 
0.361661, 0.140869, 
0.0446898, 0.337097, 
0.311204, 0.0615845, 
0.0822892, 0.352844, 
0.383525, 0.0537109, 
0.0334456, 0.335815, 
0.261815, 0.0647583, 
0.138369, 0.358032, 
0.343277, 0.045166, 
0.0563453, 0.303162, 
0.347042, 0.0910645, 
0.053781, 0.382935, 
0.34036, 0.03479, 
0.0583985, 0.266052, 
0.351938, 0.139771, 
0.0505855, 0.339722, 
0.331114, 0.062561, 
0.0652969, 0.353699, 
0.365613, 0.048584, 
0.0424575, 0.318726, 
0.302641, 0.081543, 
0.0905492, 0.370667, 
0.38554, 0.038147, 
0.0325386, 0.280518, 
0.257115, 0.115906, 
0.144789, 0.360474, 
0.33332, 0.0472412, 
0.0635958, 0.311401, 
0.362622, 0.0814819, 
0.0441383, 0.381165, 
0.309143, 0.0334473, 
0.084224, 0.264404, 
0.384345, 0.13623, 
0.0330741, 0.345825, 
0.259904, 0.0557251, 
0.140957, 0.335266, 
0.339335, 0.0592651, 
0.0591335, 0.352783, 
0.353595, 0.0498657, 
0.0495387, 0.320801, 
0.327855, 0.0782471, 
0.0678742, 0.362915, 
0.369694, 0.0456543, 
0.0402483, 0.306274, 
0.293582, 0.09021, 
0.0999401, 0.378174, 
0.383572, 0.0350952, 
0.0334245, 0.264404, 
0.261707, 0.141479, 
0.138515, 0.335083, 
0.343058, 0.0643311, 
0.0564978, 0.35437, 
0.347419, 0.0513916, 
0.0535293, 0.328979, 
0.339669, 0.067749, 
0.0588932, 0.351807, 
0.353059, 0.0494385, 
0.0498756, 0.319885, 
0.328916, 0.0783081, 
0.0670263, 0.376953, 
0.36841, 0.0377808, 
0.0409331, 0.27417, 
0.296453, 0.123657, 
0.09689, 0.36145, 
0.384661, 0.0447388, 
0.0329318, 0.306519, 
0.259167, 0.0875854, 
0.141964, 0.37915, 
0.337774, 0.0345459, 
0.060267, 0.261169, 
0.356055, 0.143066, 
0.0480173, 0.332825, 
0.32291, 0.0654297, 
0.0719349, 0.358032, 
0.375074, 0.0488892, 
0.0374798, 0.320251, 
0.281377, 0.0788574, 
0.113683, 0.374756, 
0.374093, 0.0380859, 
0.0379726, 0.281067, 
0.28362, 0.119324, 
0.111061, 0.370178, 
0.376421, 0.0375366, 
0.0368113, 0.273926, 
0.278284, 0.127625, 
0.117367, 0.350037, 
0.370459, 0.0549316, 
0.0398447, 0.331787, 
0.291863, 0.0668335, 
0.1018, 0.364868, 
0.382711, 0.0441895, 
0.033818, 0.310913, 
0.263712, 0.0863647, 
0.135831, 0.378296, 
0.347039, 0.0350342, 
0.0537828, 0.269653, 
0.340365, 0.132385, 
0.0583951, 0.345703, 
0.35193, 0.0560303, 
0.0505905, 0.335999, 
0.331129, 0.0605469, 
0.065285, 0.348206, 
0.365593, 0.0545044, 
0.0424686, 0.336975, 
0.302685, 0.0619507, 
0.0905051, 0.355957, 
0.385539, 0.0516357, 
0.032539, 0.321838, 
0.257117, 0.0733643, 
0.144786, 0.369751, 
0.333324, 0.0410767, 
0.0635924, 0.292786, 
0.362616, 0.10022, 
0.0441419, 0.378113, 
0.309156, 0.0392456, 
0.0842112, 0.290405, 
0.38434, 0.107117, 
0.0330763, 0.381348, 
0.259915, 0.0368042, 
0.140942, 0.28009, 
0.339358, 0.116028, 
0.059117, 0.367981, 
0.353559, 0.0424194, 
0.0495617, 0.299683, 
0.327928, 0.0986938, 
0.0678158, 0.380249, 
0.369608, 0.0378418, 
0.0402942, 0.275635, 
0.293776, 0.123291, 
0.0997315, 0.361816, 
0.383659, 0.0460815, 
0.0333847, 0.313232, 
0.261503, 0.086731, 
0.138789, 0.376465, 
0.342644, 0.0383911, 
0.0567862, 0.283508, 
0.348127, 0.112488, 
0.0530595, 0.378174, 
0.338363, 0.0332031, 
0.0598376, 0.255737, 
0.355137, 0.151367, 
0.0485808, 0.324707, 
0.32477, 0.0726318, 
0.0703856, 0.368591, 
0.373169, 0.0406494, 
0.038442, 0.290588, 
0.285728, 0.107117, 
0.108638, 0.372803, 
0.378369, 0.0430908, 
0.0358618, 0.299622, 
0.27379, 0.0957031, 
0.122866, 0.376831, 
0.364321, 0.0362549, 
0.0431774, 0.271118, 
0.305466, 0.129578, 
0.0877584, 0.347107, 
0.385283, 0.0562134, 
0.032653, 0.340027, 
0.257714, 0.0620728, 
0.14396, 0.354797, 
0.334638, 0.0473022, 
0.0625961, 0.315979, 
0.360751, 0.0822144, 
0.0452169, 0.379395, 
0.313142, 0.0375366, 
0.0805017, 0.277893, 
0.382567, 0.11853, 
0.0338845, 0.363831, 
0.264049, 0.043396, 
0.135384, 0.301636, 
0.347691, 0.0961304, 
0.0533485, 0.379333, 
0.339169, 0.0355225, 
0.0592533, 0.271423, 
0.353861, 0.132202, 
0.0493727, 0.346252, 
0.327327, 0.0543213, 
0.0682987, 0.340576, 
0.370316, 0.0609741, 
0.0399203, 0.354004, 
0.292186, 0.0474243, 
0.101448, 0.313782, 
0.382885, 0.0812988, 
0.0337383, 0.375, 
0.263307, 0.0361938, 
0.13637, 0.26355, 
0.346249, 0.140808, 
0.0543129, 0.336365, 
0.341799, 0.0663452, 
0.0573787, 0.365967, 
0.349555, 0.0386353, 
0.052121, 0.287476, 
0.335687, 0.110046, 
0.0618095, 0.372375, 
0.359218, 0.0380249, 
0.0461161, 0.272949, 
0.316374, 0.128357, 
0.0775854, 0.345398, 
0.38057, 0.0575562, 
0.0348137, 0.341125, 
0.268692, 0.0606079, 
0.129316, 0.350647, 
0.356165, 0.0541382, 
0.0479503, 0.339417, 
0.322686, 0.0598755, 
0.072123, 0.347839, 
0.375293, 0.0539551, 
0.0373703, 0.336365, 
0.280874, 0.0634766, 
0.114276, 0.357056, 
0.373536, 0.046936, 
0.0382549, 0.312988, 
0.284892, 0.0811768, 
0.109595, 0.377441, 
0.377624, 0.0366211, 
0.0362229, 0.273682, 
0.275513, 0.12439, 
0.120737, 0.361084, 
0.366792, 0.0463867, 
0.0418094, 0.308044, 
0.300044, 0.0852051, 
0.0931715, 0.369995, 
0.385414, 0.0392456, 
0.0325947, 0.286926, 
0.257409, 0.11084, 
0.144381, 0.36554, 
0.333969, 0.0424805, 
0.063102, 0.299561, 
0.361709, 0.101501, 
0.0446623, 0.375, 
0.311102, 0.0375366, 
0.0823844, 0.276672, 
0.383571, 0.125183, 
0.0334249, 0.354065, 
0.261709, 0.0500488, 
0.138512, 0.324097, 
0.343062, 0.0751953, 
0.0564947, 0.37677, 
0.347411, 0.0375366, 
0.0535343, 0.272583, 
0.339683, 0.130615, 
0.0588832, 0.350586, 
0.353036, 0.055542, 
0.0498897, 0.330994, 
0.328961, 0.0658569, 
0.0669911, 0.355103, 
0.368356, 0.0469971, 
0.0409624, 0.307556, 
0.296575, 0.0894165, 
0.0967624, 0.373352, 
0.384698, 0.0373535, 
0.0329154, 0.268921, 
0.259081, 0.13092, 
0.14208, 0.341309, 
0.337593, 0.0554199, 
0.0604001, 0.341614, 
0.356336, 0.0578613, 
0.0478457, 0.34137, 
0.322336, 0.0562744, 
0.0724177, 0.345581, 
0.375631, 0.0595703, 
0.0372019, 0.343079, 
0.280098, 0.055542, 
0.115196, 0.33429, 
0.37265, 0.0649414, 
0.0387073, 0.354065, 
0.286908, 0.0492554, 
0.107298, 0.325378, 
0.379358, 0.0686646, 
0.0353878, 0.363525, 
0.271502, 0.0454712, 
0.125733, 0.308533, 
0.360814, 0.0856934, 
0.0451803, 0.375977, 
0.313008, 0.0371094, 
0.0806242, 0.278625, 
0.382639, 0.12207, 
0.0338514, 0.352478, 
0.263881, 0.0512085, 
0.135606, 0.326843, 
0.347367, 0.0689697, 
0.053564, 0.36908, 
0.339765, 0.0394287, 
0.0588245, 0.285217, 
0.352904, 0.111023, 
0.0499728, 0.373047, 
