Trial: 1 estimated 7, Trial: 1 actual 7, 
0.0546875, 0.493774, 
0.273173, 0.0592651, 
0.281917, 0.272095, 
0.270562, 0.282471, 
0.285295, 0.273621, 
0.266166, 0.280945, 
0.290963, 0.268799, 
0.258791, 0.286011, 
0.300394, 0.264648, 
0.246553, 0.293823, 
0.315736, 0.252869, 
0.226863, 0.299438, 
0.339156, 0.248474, 
0.197738, 0.306213, 
0.36905, 0.235901, 
0.162987, 0.325073, 
0.392324, 0.212952, 
0.138286, 0.343262, 
0.396328, 0.194092, 
0.134264, 0.3573, 
0.395704, 0.176086, 
0.134886, 0.375244, 
0.395827, 0.160278, 
0.134764, 0.375671, 
0.395803, 0.157593, 
0.134787, 0.380127, 
0.395808, 0.150513, 
0.134782, 0.387024, 
0.395807, 0.145264, 
0.134783, 0.378479, 
0.395807, 0.152893, 
0.134783, 0.380371, 
0.395807, 0.15332, 
0.134783, 0.382385, 
0.395807, 0.14978, 
0.134783, 0.381348, 
0.395807, 0.150391, 
0.134783, 0.378174, 
0.395807, 0.153687, 
0.134783, 0.380127, 
0.395807, 0.153076, 
0.134783, 0.386536, 
0.395807, 0.148926, 
0.134783, 0.378662, 
0.395807, 0.151978, 
0.134783, 0.382202, 
0.395807, 0.152405, 
0.134783, 0.376648, 
0.395807, 0.157959, 
0.134783, 0.37677, 
0.395807, 0.156982, 
0.134783, 0.378784, 
0.395807, 0.146912, 
0.134783, 0.382263, 
0.395807, 0.147766, 
0.134783, 0.384888, 
0.395807, 0.143494, 
0.134783, 0.388977, 
0.395807, 0.141785, 
0.134783, 0.379944, 
0.395807, 0.152588, 
0.134783, 0.384521, 
0.395807, 0.144348, 
0.134783, 0.383179, 
0.395807, 0.151978, 
0.134783, 0.379395, 
0.395807, 0.154175, 
0.134783, 0.373901, 
0.395807, 0.154724, 
0.134783, 0.388733, 
0.395807, 0.145386, 
0.134783, 0.378113, 
0.395807, 0.152832, 
0.134783, 0.380127, 
0.395807, 0.153137, 
0.134783, 0.38269, 
0.395807, 0.147034, 
0.134783, 0.382446, 
0.395807, 0.14679, 
0.134783, 0.376038, 
0.395807, 0.15155, 
0.134783, 0.39032, 
0.395807, 0.139404, 
0.134783, 0.386597, 
0.395807, 0.147888, 
0.134783, 0.381226, 
0.395807, 0.150085, 
0.134783, 0.38208, 
