Trial: 1 estimated 17, Trial: 1 actual 17, 
0.0001297, 0.499451, 
0.00220032, 0.000183105, 
0.0361101, 0.00372314, 
0.340813, 0.0559692, 
0.00736375, 0.383789, 
0.111222, 0.00372314, 
0.286637, 0.0598755, 
0.0219153, 0.367188, 
0.261348, 0.00439453, 
0.0348904, 0.0701904, 
0.336032, 0.352661, 
0.00815046, 0.00524902, 
0.121552, 0.0822754, 
0.259816, 0.343872, 
0.035855, 0.0078125, 
0.339841, 0.114868, 
0.00751793, 0.273315, 
0.113269, 0.0299072, 
0.28134, 0.309753, 
0.0242133, 0.0135498, 
0.278088, 0.188232, 
0.0257266, 0.123901, 
0.28822, 0.252686, 
0.0212668, 0.039856, 
0.256318, 0.352783, 
0.0381436, 0.00671387, 
0.348044, 0.103943, 
0.0063034, 0.300659, 
0.0968466, 0.0164795, 
0.32264, 0.215576, 
0.0107717, 0.0788574, 
0.153985, 0.362061, 
0.180293, 0.00488281, 
0.12734, 0.0817261, 
0.244869, 0.335815, 
0.046531, 0.0100098, 
0.36906, 0.14563, 
0.00395694, 0.201538, 
0.0631332, 0.0984497, 
0.378053, 0.318665, 
0.00322151, 0.0127563, 
0.05201, 0.173035, 
0.37618, 0.148315, 
0.00336351, 0.194092, 
0.0541788, 0.107422, 
0.377766, 0.303284, 
0.00324287, 0.0158081, 
0.052337, 0.21051, 
0.376461, 0.0875854, 
0.00334181, 0.34436, 
0.0538482, 0.00762939, 
0.377566, 0.115479, 
0.00325786, 0.277283, 
0.0525661, 0.0278931, 
0.37665, 0.297668, 
0.00332739, 0.017334, 
0.0536281, 0.223694, 
0.377425, 0.0645752, 
0.00326848, 0.373962, 
0.0527286, 0.00396729, 
0.376778, 0.0626221, 
0.00331753, 0.359863, 
0.0534778, 0.00476074, 
0.377325, 0.0748901, 
0.00327604, 0.345154, 
0.0528441, 0.00665283, 
0.376868, 0.100647, 
0.00331071, 0.305786, 
0.0533737, 0.015686, 
0.377253, 0.206482, 
0.00328143, 0.0878296, 
0.0529264, 0.348022, 
0.37693, 0.00646973, 
0.00330595, 0.100098, 
0.053301, 0.314819, 
0.377203, 0.0144043, 
0.00328526, 0.192139, 
0.052985, 0.112549, 
0.376974, 0.280212, 
0.00330261, 0.026123, 
0.05325, 0.288208, 
0.377167, 0.0238647, 
0.00328798, 0.280396, 
0.0530266, 0.027832, 
0.377005, 0.300781, 
0.00330026, 0.0179443, 
0.0532141, 0.219788, 
0.377141, 0.072876, 
0.00328992, 0.363953, 
0.0530561, 0.00476074, 
0.377027, 0.0748291, 
0.00329861, 0.350098, 
0.0531888, 0.00708008, 
0.377123, 0.105957, 
0.00329129, 0.294128, 
0.0530771, 0.020752, 
0.377042, 0.250854, 
0.00329744, 0.0471802, 
0.053171, 0.370422, 
0.37711, 0.0032959, 
0.00329226, 0.050354, 
0.0530919, 0.360413, 
0.377053, 0.00408936, 
0.00329661, 0.0641479, 
0.0531584, 0.356262, 
0.377101, 0.00415039, 
0.00329295, 0.0646973, 
0.0531024, 0.357239, 
0.377061, 0.00549316, 
0.00329603, 0.0836792, 
0.0531495, 0.342651, 
0.377095, 0.00811768, 
0.00329344, 0.118958, 
0.0531099, 0.271973, 
0.377066, 0.0301514, 
0.00329562, 0.316528, 
0.0531432, 0.0123291, 
0.37709, 0.170837, 
0.00329378, 0.151184, 
0.0531152, 0.192078, 
0.37707, 0.112854, 
0.00329533, 0.286377, 
0.0531387, 0.0230713, 
0.377087, 0.269592, 
0.00329403, 0.0321045, 
0.0531189, 0.32489, 
0.377073, 0.0109863, 
0.00329512, 0.154358, 
0.0531356, 0.181885, 
0.377085, 0.130859, 
0.0032942, 0.242493, 
0.0531216, 0.0518799, 
0.377075, 0.371887, 
0.00329497, 0.00378418, 
0.0531333, 0.0571899, 
0.377083, 0.357361, 
0.00329432, 0.00439453, 
0.0531234, 0.0662842, 
0.377076, 0.351013, 
0.00329487, 0.00744629, 
0.0531318, 0.112427, 
0.377082, 0.283752, 
0.00329441, 0.0232544, 
0.0531248, 0.276306, 
0.377077, 0.0287476, 
0.0032948, 0.311096, 
0.0531307, 0.0134888, 
0.377081, 0.180847, 
0.00329447, 0.132874, 
0.0531257, 0.230103, 
0.377078, 0.0621948, 
0.00329475, 0.369934, 
0.0531299, 0.00268555, 
0.377081, 0.0428467, 
0.00329452, 0.339539, 
0.0531264, 0.00817871, 
0.377078, 0.122009, 
0.00329471, 0.259644, 
0.0531293, 0.0391846, 
0.37708, 0.349915, 
0.00329455, 0.00671387, 
0.0531268, 0.0996704, 
0.377079, 0.308899, 
0.00329468, 0.0146484, 
0.0531289, 0.189575, 
0.37708, 0.118347, 
0.00329457, 0.269409, 
0.0531272, 0.0324097, 
0.377079, 0.321594, 
0.00329466, 0.010437, 
0.0531286, 0.152161, 
0.37708, 0.187683, 
0.00329458, 0.118469, 
0.0531274, 0.279602, 
0.377079, 0.0249023, 
0.00329465, 0.278809, 
0.0531284, 0.0261841, 
0.37708, 0.290894, 
0.00329459, 0.0216064, 
0.0531276, 0.259338, 
0.377079, 0.038269, 
0.00329464, 0.342224, 
0.0531283, 0.00683594, 
0.37708, 0.10144, 
0.0032946, 0.308533, 
0.0531277, 0.0147095, 
0.377079, 0.197205, 
0.00329464, 0.103088, 
0.0531282, 0.307617, 
0.37708, 0.0150146, 
0.00329461, 0.195923, 
0.0531278, 0.103333, 
0.377079, 0.308228, 
0.00329463, 0.0162354, 
0.0531281, 0.210205, 
0.377079, 0.0841064, 
0.00329461, 0.347412, 
0.0531278, 0.00592041, 
0.377079, 0.0938721, 
0.00329463, 0.321777, 
0.0531281, 0.0112915, 
0.377079, 0.159485, 
0.00329461, 0.169006, 
0.0531279, 0.153259, 
0.377079, 0.181946, 
0.00329463, 0.12439, 
0.053128, 0.258118, 
0.377079, 0.0372925, 
0.00329462, 0.341614, 
0.0531279, 0.00817871, 
0.377079, 0.118469, 
0.00329462, 0.267334, 
0.053128, 0.0332031, 
0.377079, 0.323914, 
0.00329462, 0.0115967, 
0.0531279, 0.16394, 
0.377079, 0.166321, 
0.00329462, 0.158203, 
0.053128, 0.171143, 
0.377079, 0.150024, 
0.00329462, 0.192078, 
0.0531279, 0.111572, 
0.377079, 0.281433, 
0.00329462, 0.024231, 
0.053128, 0.278625, 
0.377079, 0.0274048, 
0.00329462, 0.29425, 
0.0531279, 0.0185547, 
0.377079, 0.234558, 
0.00329462, 0.0587769, 
0.053128, 0.381287, 
0.377079, 0.00335693, 
0.00329462, 0.0562134, 
0.0531279, 0.357849, 
0.377079, 0.0045166, 
0.00329462, 0.0735474, 
0.053128, 0.34845, 
0.377079, 0.00720215, 
0.00329462, 0.111145, 
0.0531279, 0.284119, 
0.377079, 0.0251465, 
0.00329462, 0.280457, 
0.053128, 0.0256958, 
0.377079, 0.289062, 
0.00329462, 0.0234375, 
0.053128, 0.26886, 
0.377079, 0.0320435, 
0.00329462, 0.314331, 
0.053128, 0.0134277, 
0.377079, 0.186035, 
0.00329462, 0.128235, 
0.053128, 0.251038, 
0.377079, 0.0429077, 
0.00329462, 0.352539, 
0.053128, 0.00598145, 
0.377079, 0.0947876, 
0.00329462, 0.315674, 
0.053128, 0.0131226, 
0.377079, 0.178467, 
0.00329462, 0.135437, 
0.053128, 0.222046, 
0.377079, 0.0693359, 
0.00329462, 0.363831, 
0.053128, 0.003479, 
0.377079, 0.052063, 
0.00329462, 0.354065, 
0.053128, 0.0055542, 
0.377079, 0.0844727, 
0.00329462, 0.341919, 
0.053128, 0.00750732, 
0.377079, 0.119446, 
0.00329462, 0.262024, 
0.053128, 0.0358276, 
0.377079, 0.337036, 
0.00329462, 0.0090332, 
0.053128, 0.132202, 
0.377079, 0.23822, 
0.00329462, 0.0518188, 
0.053128, 0.36969, 
0.377079, 0.00402832, 
0.00329462, 0.0641479, 
0.053128, 0.360291, 
0.377079, 0.00494385, 
0.00329462, 0.0806885, 
0.053128, 0.344727, 
0.377079, 0.0057373, 
0.00329462, 0.0831299, 
0.053128, 0.341919, 
0.377079, 0.00769043, 
0.00329462, 0.116821, 
0.053128, 0.273987, 
0.377079, 0.0289307, 
0.00329462, 0.305603, 
0.053128, 0.0162964, 
0.377079, 0.208984, 
0.00329462, 0.0900269, 
0.053128, 0.332153, 
0.377079, 0.00921631, 
0.00329462, 0.133118, 
0.053128, 0.232361, 
0.377079, 0.059021, 
0.00329462, 0.374695, 
0.053128, 0.00360107, 
0.377079, 0.0603638, 
0.00329462, 0.367371, 
0.053128, 0.00292969, 
0.377079, 0.0471802, 
0.00329462, 0.346008, 
0.053128, 0.00585938, 
0.377079, 0.0898438, 
0.00329462, 0.336182, 
0.053128, 0.00817871, 
0.377079, 0.119873, 
0.00329462, 0.2547, 
0.053128, 0.0393677, 
0.377079, 0.347595, 
0.00329462, 0.00604248, 
0.053128, 0.0916138, 
0.377079, 0.325134, 
