Trial: 1 estimated 15, Trial: 1 actual 15, 
0.000457764, 0.498291, 
0.00682258, 0.000610352, 
0.0929856, 0.00860596, 
0.355718, 0.0994263, 
0.0113309, 0.34613, 
0.1449, 0.0134888, 
0.242883, 0.164368, 
0.0740921, 0.207153, 
0.378279, 0.123108, 
0.00731545, 0.293762, 
0.0990125, 0.0348511, 
0.34502, 0.3125, 
0.0138398, 0.0264282, 
0.170799, 0.264343, 
0.186129, 0.0559692, 
0.156201, 0.367493, 
0.21733, 0.00842285, 
0.105514, 0.11261, 
0.332223, 0.308716, 
0.0174727, 0.0286255, 
0.204774, 0.283691, 
0.124232, 0.043457, 
0.29092, 0.34259, 
0.0354487, 0.0139771, 
0.320809, 0.171326, 
0.0213909, 0.184753, 
0.237055, 0.16156, 
0.0805092, 0.210876, 
0.372907, 0.119446, 
0.0081347, 0.303833, 
0.108835, 0.0321655, 
0.325291, 0.301941, 
0.0197694, 0.0307617, 
0.224223, 0.29718, 
0.0961805, 0.0343628, 
0.350205, 0.311035, 
0.0125685, 0.0253296, 
0.157933, 0.267212, 
0.21351, 0.0557251, 
0.110973, 0.372681, 
0.320715, 0.00805664, 
0.0214259, 0.10553, 
0.237325, 0.317444, 
0.0802029, 0.0227661, 
0.373224, 0.246338, 
0.0080841, 0.0708618, 
0.108236, 0.385498, 
0.32656, 0.00604248, 
0.0193304, 0.0823364, 
0.220623, 0.356079, 
0.100974, 0.0111084, 
0.341281, 0.145691, 
0.0148253, 0.239441, 
0.180418, 0.0770264, 
0.166979, 0.372131, 
0.194059, 0.00756836, 
0.141993, 0.104736, 
0.249591, 0.328064, 
0.0672195, 0.0205688, 
0.380626, 0.233826, 
0.00698116, 0.0860596, 
0.0949344, 0.360474, 
0.3524, 0.0098877, 
0.0120621, 0.125916, 
0.152662, 0.287476, 
0.225225, 0.0405884, 
0.094878, 0.337708, 
0.352498, 0.0164185, 
0.0120399, 0.19104, 
0.152429, 0.155457, 
0.225748, 0.22699, 
0.0942032, 0.0963745, 
0.353662, 0.351807, 
0.0117793, 0.013855, 
0.149681, 0.173523, 
0.231956, 0.179382, 
0.0864772, 0.173584, 
0.365649, 0.18158, 
0.00937068, 0.167419, 
0.123202, 0.194336, 
0.293293, 0.143127, 
0.0340992, 0.250549, 
0.314696, 0.067749, 
0.0237876, 0.37677, 
0.254719, 0.00836182, 
0.0623205, 0.110901, 
0.379738, 0.315063, 
0.00710604, 0.0232544, 
0.0964626, 0.249084, 
0.3497, 0.0727539, 
0.0126875, 0.378662, 
0.159159, 0.00646973, 
0.210821, 0.0895996, 
0.114937, 0.348022, 
0.312025, 0.0135498, 
0.0249056, 0.166443, 
0.262447, 0.197388, 
0.0554928, 0.140991, 
0.374284, 0.249695, 
0.00791719, 0.0700684, 
0.106251, 0.382507, 
0.330706, 0.00695801, 
0.0179544, 0.0917358, 
0.20898, 0.347534, 
0.117712, 0.0130615, 
0.305814, 0.157776, 
0.027683, 0.214111, 
0.280295, 0.112854, 
0.0420602, 0.314514, 
0.345699, 0.0220337, 
0.0136672, 0.241821, 
0.169083, 0.0828857, 
0.18967, 0.363281, 
0.149746, 0.0111084, 
0.231808, 0.141602, 
0.0866553, 0.253418, 
0.365403, 0.0667725, 
0.0094153, 0.37793, 
0.123711, 0.00799561, 
0.292121, 0.106873, 
0.03476, 0.316467, 
0.317735, 0.024231, 
0.0225682, 0.255676, 
0.245923, 0.0650024, 
0.0709107, 0.378967, 
0.379846, 0.00695801, 
0.00709077, 0.0913696, 
0.096276, 0.343994, 
0.350034, 0.0159912, 
0.0126086, 0.192688, 
0.158347, 0.148499, 
0.212601, 0.24115, 
0.112302, 0.0770874, 
0.317828, 0.379395, 
0.0225319, 0.0078125, 
0.245655, 0.106934, 
0.0711868, 0.322144, 
0.379741, 0.0209351, 
0.00710555, 0.231689, 
0.0964567, 0.09021, 
0.349711, 0.352051, 
0.012685, 0.0125122, 
0.159134, 0.152649, 
0.210878, 0.221191, 
0.114852, 0.105286, 
0.312213, 0.332886, 
0.0248255, 0.0185547, 
0.261904, 0.210632, 
0.0559515, 0.116577, 
0.37482, 0.31073, 
0.00783395, 0.0245972, 
0.105258, 0.260559, 
0.332749, 0.0606079, 
0.0173083, 0.369446, 
0.203324, 0.00982666, 
0.126539, 0.126892, 
0.285578, 0.283997, 
0.0386533, 0.0394287, 
0.333886, 0.33905, 
0.0169578, 0.0159302, 
0.200203, 0.183777, 
0.131607, 0.167969, 
0.273779, 0.197144, 
0.0466074, 0.140442, 
0.358386, 0.258179, 
0.0107715, 0.0626221, 
0.138842, 0.373474, 
0.256905, 0.00842285, 
0.0603234, 0.112671, 
0.378682, 0.305786, 
0.00725704, 0.0296631, 
0.0983029, 0.288025, 
0.346343, 0.0393066, 
0.013505, 0.32782, 
0.167461, 0.0186768, 
0.19305, 0.210632, 
0.143752, 0.118958, 
0.245528, 0.309143, 
0.0713175, 0.0279541, 
0.37969, 0.27356, 
0.00711286, 0.0489502, 
0.0965459, 0.357422, 
0.349551, 0.0116577, 
0.012723, 0.146545, 
0.159524, 0.238647, 
0.210025, 0.0839844, 
0.116131, 0.361877, 
0.309365, 0.00958252, 
0.0260641, 0.12323, 
0.270122, 0.287415, 
0.0493352, 0.0422363, 
0.364445, 0.343323, 
0.00959109, 0.013916, 
0.125708, 0.165894, 
0.287505, 0.198181, 
0.0374699, 0.143127, 
0.329287, 0.252502, 
0.0184154, 0.067627, 
0.212942, 0.372437, 
0.111801, 0.00640869, 
0.318919, 0.0854492, 
0.0221083, 0.353333, 
