Trial: 1 estimated 19, Trial: 1 actual 19, 
3.62396e-05, 0.505859, 
0.000688104, 6.10352e-05, 
0.012913, 0.000854492, 
0.194168, 0.0149536, 
0.075741, 0.217834, 
0.348635, 0.0528564, 
0.00295096, 0.372742, 
0.0531636, 0.00152588, 
0.377848, 0.0269165, 
0.00140026, 0.291382, 
0.0259423, 0.00909424, 
0.307105, 0.142151, 
0.00790783, 0.174622, 
0.130241, 0.10791, 
0.200763, 0.259827, 
0.067546, 0.0216064, 
0.364457, 0.27124, 
0.00198155, 0.0184937, 
0.0363289, 0.244202, 
0.354589, 0.0337524, 
0.00254411, 0.345581, 
0.0461717, 0.00335693, 
0.374622, 0.0605469, 
0.00152376, 0.356873, 
0.0281675, 0.00274658, 
0.319998, 0.0510864, 
0.00587603, 0.362732, 
0.100408, 0.00219727, 
0.284016, 0.0390015, 
0.0131933, 0.338501, 
0.197371, 0.00274658, 
0.0716643, 0.0494995, 
0.357065, 0.357727, 
0.0023906, 0.00250244, 
0.043506, 0.0440063, 
0.371179, 0.350464, 
0.00166657, 0.00213623, 
0.0307283, 0.0403442, 
0.332899, 0.34021, 
0.0043303, 0.00372314, 
0.0760934, 0.0645752, 
0.347861, 0.354126, 
0.00300803, 0.00244141, 
0.054136, 0.0424805, 
0.377708, 0.350281, 
0.00140541, 0.00286865, 
0.0260354, 0.0534058, 
0.307677, 0.361145, 
0.00780563, 0.00195312, 
0.128796, 0.0387573, 
0.204556, 0.340881, 
0.0631743, 0.00335693, 
0.370811, 0.0574951, 
0.00168255, 0.361145, 
0.031014, 0.00268555, 
0.334216, 0.0480957, 
0.00419552, 0.351868, 
0.0739048, 0.00213623, 
0.352556, 0.0392456, 
0.00267686, 0.339417, 
0.0484647, 0.00268555, 
0.376554, 0.0466309, 
0.00144864, 0.357544, 
0.0268151, 0.00292969, 
0.312356, 0.0491943, 
0.00701374, 0.351685, 
0.117404, 0.00256348, 
0.235588, 0.0477905, 
0.0355467, 0.356384, 
0.352058, 0.00286865, 
0.00271028, 0.0504761, 
0.0490401, 0.35791, 
0.376899, 0.00195312, 
0.0014356, 0.0365601, 
0.0265801, 0.329163, 
0.310967, 0.00366211, 
0.0072408, 0.0669556, 
0.120707, 0.350159, 
0.226409, 0.00323486, 
0.0423501, 0.0594482, 
0.369258, 0.351624, 
0.00175152, 0.00280762, 
