Trial: 251 estimated 27, Trial: 251 actual 27, 
2.01166e-07, 0.496582, 
5.43144e-06, 0, 
0.000146628, 0, 
0.0039439, 0, 
0.0960878, 0, 
0.187635, 0, 
0.0228143, 0, 
0.338046, 0, 
0.000200386, 0, 
0.00538231, 0, 
0.126297, 0, 
0.10191, 0, 
0.168228, 0, 
0.0377898, 0, 
0.374763, 0, 
5.03819e-05, 0, 
0.00135853, 0, 
0.0354065, 0, 
0.374455, 0, 
5.09906e-05, 0, 
0.00137492, 0, 
0.0358184, 0, 
0.374628, 0, 
5.06489e-05, 0, 
0.00136572, 0, 
0.0355872, 0, 
0.374537, 0, 
5.08278e-05, 0, 
0.00137054, 0, 
0.0357082, 0, 
0.374586, 0, 
5.07301e-05, 0, 
0.00136791, 0, 
0.0356421, 0, 
0.37456, 0, 
5.07823e-05, 0, 
0.00136931, 0, 
0.0356775, 0, 
0.374574, 0, 
5.0754e-05, 0, 
0.00136855, 0, 
0.0356583, 0, 
0.374567, 0, 
5.07693e-05, 0, 
0.00136896, 0, 
0.0356686, 0, 
0.374571, 0, 
5.0761e-05, 0, 
0.00136874, 0, 
0.0356631, 0, 
0.374569, 0, 
5.07655e-05, 0, 
0.00136886, 0, 
0.0356661, 0, 
0.37457, 0, 
5.07631e-05, 0, 
0.0013688, 0, 
0.0356645, 0, 
0.374569, 0, 
5.07644e-05, 0, 
0.00136883, 0, 
0.0356653, 0, 
0.374569, 0, 
5.07637e-05, 0, 
0.00136881, 0, 
0.0356649, 0, 
0.374569, 0, 
5.0764e-05, 0, 
0.00136882, 0, 
0.0356651, 0, 
0.374569, 0, 
5.07638e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.0764e-05, 0, 
0.00136882, 0, 
0.0356651, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
0.00136882, 0, 
0.035665, 0, 
0.374569, 0, 
5.07639e-05, 0, 
