Trial: 1 estimated 17, Trial: 1 actual 17, 
0.0001297, 0.500183, 
0.00220032, 3.05176e-05, 
0.0361101, 0.000701904, 
0.340813, 0.0120239, 
0.00736375, 0.169006, 
0.111222, 0.149628, 
0.286637, 0.195587, 
0.0219153, 0.108795, 
0.261348, 0.293884, 
0.0348904, 0.0212097, 
0.336032, 0.252197, 
0.00815046, 0.0433655, 
0.121552, 0.35965, 
0.259816, 0.00515747, 
0.035855, 0.0823975, 
0.339841, 0.340363, 
0.00751793, 0.00808716, 
0.113269, 0.12146, 
0.28134, 0.258057, 
0.0242133, 0.0402222, 
0.278088, 0.352722, 
0.0257266, 0.00576782, 
0.28822, 0.0907593, 
0.0212668, 0.328552, 
0.256318, 0.0100708, 
0.0381436, 0.146912, 
0.348044, 0.201935, 
0.0063034, 0.0924377, 
0.0968466, 0.326447, 
0.32264, 0.0108948, 
0.0107717, 0.149658, 
0.153985, 0.196655, 
0.180293, 0.104126, 
0.12734, 0.304169, 
0.244869, 0.0168762, 
0.046531, 0.220154, 
0.36906, 0.0754089, 
0.00395694, 0.36557, 
0.0631332, 0.00430298, 
0.378053, 0.0666809, 
0.00322151, 0.360199, 
0.05201, 0.00421143, 
0.37618, 0.065094, 
0.00336351, 0.362152, 
0.0541788, 0.00497437, 
0.377766, 0.077301, 
0.00324287, 0.346649, 
0.052337, 0.006073, 
0.376461, 0.09375, 
0.00334181, 0.321198, 
0.0538482, 0.0105591, 
0.377566, 0.152008, 
0.00325786, 0.189423, 
0.0525661, 0.11441, 
0.37665, 0.281494, 
0.00332739, 0.0256653, 
0.0536281, 0.284729, 
0.377425, 0.0238953, 
0.00326848, 0.277161, 
0.0527286, 0.0266418, 
0.376778, 0.292603, 
0.00331753, 0.0209961, 
0.0534778, 0.251495, 
0.377325, 0.0448914, 
0.00327604, 0.365143, 
0.0528441, 0.00402832, 
0.376868, 0.0610657, 
0.00331071, 0.359741, 
0.0533737, 0.00601196, 
0.377253, 0.0950623, 
0.00328143, 0.320374, 
0.0529264, 0.0124512, 
0.37693, 0.171783, 
0.00330595, 0.146301, 
0.053301, 0.200684, 
0.377203, 0.0961609, 
0.00328526, 0.323517, 
0.052985, 0.0117493, 
0.376974, 0.161896, 
0.00330261, 0.168945, 
0.05325, 0.155243, 
0.377167, 0.181061, 
0.00328798, 0.12793, 
0.0530266, 0.240173, 
0.377005, 0.0515137, 
0.00330026, 0.367859, 
0.0532141, 0.00421143, 
0.377141, 0.0675659, 
0.00328992, 0.358093, 
0.0530561, 0.00488281, 
0.377027, 0.0752869, 
0.00329861, 0.349915, 
0.0531888, 0.00637817, 
0.377123, 0.0960083, 
0.00329129, 0.319519, 
0.0530771, 0.0119324, 
0.377042, 0.167755, 
0.00329744, 0.155762, 
0.053171, 0.177368, 
0.37711, 0.134918, 
0.00329226, 0.229675, 
0.0530919, 0.0624084, 
0.377053, 0.375458, 
0.00329661, 0.00274658, 
0.0531584, 0.0453186, 
0.377101, 0.346832, 
0.00329295, 0.00692749, 
0.0531024, 0.102936, 
0.377061, 0.304291, 
0.00329603, 0.0163269, 
0.0531495, 0.208984, 
0.377095, 0.0882874, 
0.00329344, 0.344818, 
0.0531099, 0.00701904, 
0.377066, 0.105865, 
0.00329562, 0.295502, 
0.0531432, 0.0202637, 
0.37709, 0.243683, 
0.00329378, 0.047821, 
0.0531152, 0.367859, 
0.37707, 0.00418091, 
0.00329533, 0.0681763, 
0.0531387, 0.35788, 
0.377087, 0.00509644, 
0.00329403, 0.0812073, 
0.0531189, 0.339844, 
0.377073, 0.00827026, 
0.00329512, 0.122284, 
0.0531356, 0.254822, 
0.377085, 0.043396, 
0.0032942, 0.35849, 
0.0531216, 0.00488281, 
0.377075, 0.0797729, 
0.00329497, 0.345123, 
0.0531333, 0.0067749, 
0.377083, 0.103149, 
0.00329432, 0.298126, 
0.0531234, 0.0183105, 
0.377076, 0.227966, 
0.00329487, 0.0664673, 
0.0531318, 0.372528, 
0.377082, 0.00445557, 
0.00329441, 0.070282, 
0.0531248, 0.35376, 
0.377077, 0.00558472, 
0.0032948, 0.0857544, 
0.0531307, 0.328552, 
0.377081, 0.010376, 
0.00329447, 0.149719, 
0.0531257, 0.196381, 
0.377078, 0.105286, 
0.00329475, 0.30246, 
0.0531299, 0.018219, 
0.377081, 0.228943, 
0.00329452, 0.065033, 
0.0531264, 0.374481, 
